src_idx,tgt_idx,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z,fpfh_l2_distance,residual_after_transform,is_geometrically_consistent
1.783000000000000000e+03,1.695000000000000000e+03,1.303112983703613281e+01,-7.996962547302246094e+00,-1.304214715957641602e+00,4.232661056518554688e+01,1.617699813842773438e+01,-2.168007612228393555e+00,3.161322411516929165e+01,4.080213443594765010e+01,0.000000000000000000e+00
1.786000000000000000e+03,1.687000000000000000e+03,1.095418405532836914e+01,-2.750099539756774902e+00,-1.062259554862976074e+00,5.508738517761230469e+00,-3.819468498229980469e+00,-1.031053543090820312e+00,3.335370589884503545e+01,3.516633102658544008e+00,0.000000000000000000e+00
1.796000000000000000e+03,2.966000000000000000e+03,1.974418449401855469e+01,-1.025114178657531738e+00,-1.308143138885498047e+00,4.771363067626953125e+01,2.881356620788574219e+01,-1.320698738098144531e+00,7.413378153393821890e+01,4.368058796434414148e+01,0.000000000000000000e+00
1.802000000000000000e+03,2.651000000000000000e+03,1.273075675964355469e+01,-1.807751417160034180e+00,-9.704704284667968750e-01,3.794485473632812500e+01,-1.382112216949462891e+01,-1.511718034744262695e+00,4.244698784483797738e+01,2.910195481669429540e+01,0.000000000000000000e+00
1.808000000000000000e+03,3.355000000000000000e+03,9.591672897338867188e+00,-8.826079368591308594e+00,-9.817818403244018555e-01,6.857054233551025391e+00,-5.814476609230041504e-01,-1.149920105934143066e+00,3.546633948676663550e+01,9.123070121880369143e+00,0.000000000000000000e+00
1.821000000000000000e+03,1.826000000000000000e+03,1.188486862182617188e+01,-2.076766252517700195e+00,-1.085873603820800781e+00,5.805887413024902521e+00,-2.889054358005523904e-01,-1.159353327751159624e+00,5.806413095421108039e+01,5.173575154085158445e+00,0.000000000000000000e+00
1.830000000000000000e+03,2.986000000000000000e+03,4.015720558166503906e+01,-6.302705526351928711e+00,-5.730343796312808990e-02,1.646559715270996094e+01,1.056484341621398926e+00,-1.017686724662780762e+00,3.678210244727506506e+01,2.427157231430331663e+01,0.000000000000000000e+00
1.844000000000000000e+03,1.303000000000000000e+03,1.906854057312011719e+01,-1.304273486137390137e+00,-1.264654517173767090e+00,1.233966255187988281e+01,-3.252734422683715820e+00,-1.076241016387939453e+00,5.163821941379869429e+01,4.911514522600792354e+00,0.000000000000000000e+00
1.853000000000000000e+03,2.410000000000000000e+02,1.295553588867187500e+01,-8.100289344787597656e+00,-7.834091782569885254e-01,2.612508773803710938e+01,-3.107224225997924805e+00,1.025873184204101562e+00,2.826226583914766977e+01,1.703723402964538280e+01,0.000000000000000000e+00
1.856000000000000000e+03,4.440000000000000000e+02,1.829942321777343750e+01,2.126914024353027344e+00,-1.162216901779174805e+00,1.792470169067382812e+01,-4.498552799224853516e+00,7.976149320602416992e-01,4.045864396280664010e+01,5.064733292185188418e+00,0.000000000000000000e+00
1.873000000000000000e+03,1.064000000000000000e+03,2.807253837585449219e+01,-8.141176104545593262e-01,2.331924438476562500e+00,1.049783229827880859e+01,-7.921746253967285156e+00,-8.632642030715942383e-01,3.577511709650434568e+01,1.658806275184833012e+01,0.000000000000000000e+00
1.875000000000000000e+03,2.843000000000000000e+03,6.718725681304931641e+00,-3.188545703887939453e+00,-1.012557148933410645e+00,1.225966739654541016e+01,-4.247381210327148438e+00,-7.410122156143188477e-01,2.751272720048766374e+01,7.511684858605634396e+00,0.000000000000000000e+00
1.876000000000000000e+03,1.099000000000000000e+03,6.955062103271484375e+01,6.880817890167236328e+00,6.577562808990478516e+00,1.751865577697753906e+01,-3.086348772048950195e+00,7.851396203041076660e-01,2.204281278281363754e+01,5.121520326276766610e+01,0.000000000000000000e+00
1.894000000000000000e+03,8.840000000000000000e+02,1.008190345764160156e+01,-8.398393630981445312e+00,-9.170142412185668945e-01,2.604307556152343750e+01,-4.197128295898437500e+00,5.804560184478759766e-01,3.815910266958250929e+01,1.930426746707682639e+01,0.000000000000000000e+00
1.896000000000000000e+03,0.000000000000000000e+00,1.974297904968261719e+01,-2.601918935775756836e+00,-5.873483419418334961e-01,3.829433059692382812e+01,-2.949718475341796875e+00,2.044735193252563477e+00,0.000000000000000000e+00,2.075172058931216768e+01,0.000000000000000000e+00
1.901000000000000000e+03,2.355000000000000000e+03,4.292990207672119141e+00,-3.770351886749267578e+00,-1.072565674781799316e+00,4.017072677612304688e+00,-4.560633659362792969e+00,-8.852024078369140625e-01,5.398024925099898041e+01,1.805441082041947531e+00,0.000000000000000000e+00
1.904000000000000000e+03,1.427000000000000000e+03,1.256015205383300781e+01,5.461407899856567383e-01,-1.245126366615295410e+00,5.465181827545166016e+00,8.641719222068786621e-01,-1.082679510116577148e+00,6.333262253720606338e+01,5.772375532961711464e+00,0.000000000000000000e+00
1.907000000000000000e+03,6.320000000000000000e+02,1.073568916320800781e+01,-2.636986017227172852e+00,-2.166327536106109619e-01,1.742976951599121094e+01,-4.338049888610839844e+00,-9.636208415031433105e-01,5.027074894783356029e+01,8.685053063922353545e+00,0.000000000000000000e+00
1.918000000000000000e+03,3.188000000000000000e+03,6.882990360260009766e+00,-3.092782735824584961e+00,-2.797845602035522461e+00,4.097337722778320312e+01,1.199791789054870605e+00,-2.364339351654052734e+00,2.095903392470808413e+01,3.636638401303430612e+01,0.000000000000000000e+00
1.921000000000000000e+03,2.076000000000000000e+03,1.708008193969726562e+01,-7.945927977561950684e-01,-1.430240631103515625e+00,2.845198631286621094e+01,-5.095733165740966797e+00,4.718770086765289307e-01,2.294421461743861457e+01,1.345811245022190938e+01,0.000000000000000000e+00
1.940000000000000000e+03,1.380000000000000000e+02,9.492732048034667969e+00,-4.294922828674316406e+00,-5.628953576087951660e-01,2.719478607177734375e+01,-4.186944961547851562e+00,1.696519374847412109e+00,5.655799979355445828e+01,1.994078740975856334e+01,0.000000000000000000e+00
1.943000000000000000e+03,4.040000000000000000e+02,4.065139007568359375e+01,-7.769691467285156250e+00,-4.216271638870239258e-01,1.784888648986816406e+01,-3.731567382812500000e+00,1.668092966079711914e+00,4.857532461712985850e+01,2.192871329316927032e+01,0.000000000000000000e+00
1.967000000000000000e+03,4.420000000000000000e+02,1.956353378295898438e+01,-1.832262396812438965e+00,4.456181228160858154e-01,2.694387054443359375e+01,-2.703960657119750977e+00,-1.024214848875999451e-01,2.971076815701240648e+01,9.373737535759550710e+00,0.000000000000000000e+00
1.978000000000000000e+03,2.837000000000000000e+03,4.883112430572509766e+00,-1.440173387527465820e+00,-1.129195332527160645e+00,1.400847911834716797e+01,1.454762697219848633e+00,-1.308175444602966309e+00,9.155241817841252328e+01,1.134394064886150844e+01,0.000000000000000000e+00
1.979000000000000000e+03,2.899000000000000000e+03,1.267702960968017578e+01,-8.441544532775878906e+00,-1.117536306381225586e+00,9.060598373413085938e+00,-3.866667985916137695e+00,-8.962138295173645020e-01,3.412537354721798266e+01,5.901188913571918881e+00,0.000000000000000000e+00
1.998000000000000000e+03,2.777000000000000000e+03,6.651849269866943359e+00,-2.568285226821899414e+00,-1.091763019561767578e+00,1.669809150695800781e+01,1.199430108070373535e+00,-9.816463589668273926e-01,3.107960164023308280e+01,1.268986349618867848e+01,0.000000000000000000e+00
1.999000000000000000e+03,6.480000000000000000e+02,3.175034713745117188e+01,-8.466794013977050781e+00,1.406652927398681641e+00,3.126630496978759766e+01,-1.229344463348388672e+01,1.498858869075775146e+00,2.472387018552500848e+01,2.292016067087640163e+00,0.000000000000000000e+00
2.013000000000000000e+03,2.266000000000000000e+03,2.420809555053710938e+01,-2.009370803833007812e+00,-1.429423570632934570e+00,1.067206144332885742e+01,-9.418150901794433594e+00,-9.953563511371612549e-01,2.985903591061528317e+01,1.253460949431553573e+01,0.000000000000000000e+00
2.015000000000000000e+03,1.491000000000000000e+03,9.564078330993652344e+00,-3.388477325439453125e+00,-5.188401341438293457e-01,7.686035156250000000e+00,-4.437514781951904297e+00,-9.767088890075683594e-01,2.982636700030145249e+01,6.751885317937792452e-01,1.000000000000000000e+00
2.023000000000000000e+03,3.019000000000000000e+03,3.275153350830078125e+01,-8.660243988037109375e+00,1.159903645515441895e+00,3.042337226867675781e+01,-1.211201858520507812e+01,1.156310200691223145e+00,3.145295532920922454e+01,5.085045732777626615e-01,1.000000000000000000e+00
2.028000000000000000e+03,5.510000000000000000e+02,1.149916553497314453e+01,-1.555002975463867188e+01,-6.725444793701171875e-01,1.854073524475097656e+01,-3.108956813812255859e+00,-7.279982566833496094e-01,3.732487352379677503e+01,1.710067056396019680e+01,0.000000000000000000e+00
2.030000000000000000e+03,1.749000000000000000e+03,6.056304931640625000e+00,-3.647061109542846680e+00,-1.019008636474609375e+00,5.040917396545410156e+00,-4.007270336151123047e+00,-9.750545918941497803e-01,3.293546092479842713e+01,1.009414090121745655e+00,0.000000000000000000e+00
2.035000000000000000e+03,3.840000000000000000e+02,5.513234710693359375e+01,1.540717029571533203e+01,-4.243885517120361328e+00,1.695839309692382812e+01,-3.122740745544433594e+00,2.258183240890502930e+00,0.000000000000000000e+00,4.044905564314763069e+01,0.000000000000000000e+00
2.037000000000000000e+03,2.680000000000000000e+03,6.988602638244628906e+00,-3.521029472351074219e+00,-9.164483547210693359e-01,1.225721232096354107e+01,-4.173493544260661103e+00,-9.726154208183288574e-01,3.033440536429332468e+01,7.269110846749339494e+00,0.000000000000000000e+00
2.040000000000000000e+03,6.840000000000000000e+02,4.794702148437500000e+01,8.697744607925415039e-01,-2.192857980728149414e+00,1.756204414367675781e+01,-4.174506187438964844e+00,-1.086263656616210938e+00,2.675526891617240466e+01,2.863879621278733367e+01,0.000000000000000000e+00
2.061000000000000000e+03,1.831000000000000000e+03,9.070750236511230469e+00,-9.337451934814453125e+00,-7.945856451988220215e-01,4.107348918914794922e+00,6.832537055015563965e-01,-1.061366558074951172e+00,1.386986876865147877e+01,1.106992347351703820e+01,0.000000000000000000e+00
2.073000000000000000e+03,2.950000000000000000e+02,1.323659133911132812e+01,-3.022748708724975586e+00,-1.319409012794494629e+00,2.595145034790039062e+01,-4.260080337524414062e+00,5.859907269477844238e-01,4.123571609413589556e+01,1.479743889875652485e+01,0.000000000000000000e+00
2.074000000000000000e+03,2.216000000000000000e+03,8.888734817504882812e+00,-4.537040889263153076e-01,-1.295196413993835449e+00,3.128007952372233191e+01,-1.226242319742838482e+01,1.894467115402221680e+00,4.090837585073422389e+01,2.658491927245553299e+01,0.000000000000000000e+00
2.083000000000000000e+03,2.116000000000000000e+03,7.474994182586669922e+00,-2.966482877731323242e+00,-1.025119543075561523e+00,9.485546112060546875e+00,-4.256549358367919922e+00,-9.372605085372924805e-01,3.080767569117812599e+01,3.995349762795791904e+00,0.000000000000000000e+00
2.100000000000000000e+03,1.077000000000000000e+03,1.484459781646728516e+01,-7.866015434265136719e+00,-1.262175798416137695e+00,1.161076068878173828e+01,-2.527830898761749268e-01,-1.188153505325317383e+00,2.892161458758426562e+01,9.140541205052093332e+00,0.000000000000000000e+00
2.105000000000000000e+03,2.700000000000000000e+01,9.524981498718261719e+00,-9.487266540527343750e+00,-5.639538168907165527e-01,3.868187713623046875e+01,-4.953018665313720703e+00,2.357525378465652466e-01,5.793874440173965468e+01,3.234110791846230626e+01,0.000000000000000000e+00
2.108000000000000000e+03,1.420000000000000000e+02,8.210293769836425781e+00,-1.414978623390197754e+00,-9.697357416152954102e-01,2.707188796997070312e+01,-2.718541860580444336e+00,1.626061320304870605e+00,4.052025840494632547e+01,2.076003239021569513e+01,0.000000000000000000e+00
2.110000000000000000e+03,2.071000000000000000e+03,4.644223785400390625e+01,6.362066268920898438e-01,-2.119512796401977539e+00,5.454105377197265625e+00,-3.938545942306518555e+00,-9.160335659980773926e-01,2.913134931929418414e+01,3.922630297397278554e+01,0.000000000000000000e+00
2.121000000000000000e+03,6.540000000000000000e+02,6.896643638610839844e+00,-3.533911705017089844e+00,-9.699138998985290527e-01,1.270043945312500000e+01,-3.983374595642089844e+00,-1.016275525093078613e+00,3.058002630737212968e+01,7.805730835066884588e+00,0.000000000000000000e+00
2.122000000000000000e+03,1.106000000000000000e+03,1.459357070922851562e+01,-8.820818901062011719e+00,-5.676937103271484375e-01,8.448931884765625000e+01,9.251800537109375000e+00,-2.514173269271850586e+00,3.573559033207586566e+01,7.519090326110641342e+01,0.000000000000000000e+00
2.123000000000000000e+03,2.269000000000000000e+03,3.564880752563476562e+01,-5.455347061157226562e+00,1.518007397651672363e+00,6.794624328613281250e+01,-1.987964391708374023e+00,7.912941932678222656e+00,1.383750620572295276e+01,3.607372771663645494e+01,0.000000000000000000e+00
2.136000000000000000e+03,2.872000000000000000e+03,7.337501049041748047e+00,-3.496423006057739258e+00,-6.039476990699768066e-01,7.581888675689697266e+00,-3.900919198989868164e+00,-8.839756250381469727e-01,3.596571164465871817e+01,2.302142631965377717e+00,0.000000000000000000e+00
2.140000000000000000e+03,1.732000000000000000e+03,6.670454502105712891e+00,-3.890483856201171875e+00,-9.443964362144470215e-01,5.346684455871582031e+00,-3.839886665344238281e+00,-8.989703655242919922e-01,2.800242315403686177e+01,9.514384439608009059e-01,1.000000000000000000e+00
2.144000000000000000e+03,1.386000000000000000e+03,7.333378314971923828e+00,-2.301493406295776367e+00,-9.888421893119812012e-01,1.104868984222412109e+01,-4.378365874290466309e-01,-1.099146485328674316e+00,3.191738094457749497e+01,6.117666007781221715e+00,0.000000000000000000e+00
2.151000000000000000e+03,3.700000000000000000e+01,1.009514808654785156e+01,-8.984929084777832031e+00,-7.389562129974365234e-01,3.772503662109375000e+01,-1.107470607757568359e+01,-5.644841864705085754e-02,3.625163969902021677e+01,3.032525293037680925e+01,0.000000000000000000e+00
2.156000000000000000e+03,3.476000000000000000e+03,1.289916801452636719e+01,-8.094141960144042969e+00,-1.111122846603393555e+00,1.418125693003336529e+01,-4.263750076293945312e+00,-1.104208191235860115e+00,3.367211132612673907e+01,6.401658083641786234e+00,0.000000000000000000e+00
2.160000000000000000e+03,1.764000000000000000e+03,2.055903625488281250e+01,-2.549084663391113281e+00,-4.182523190975189209e-01,5.186381340026855469e+00,-4.140994071960449219e+00,-1.072697639465332031e+00,3.239308337005746807e+01,1.343712000378084603e+01,0.000000000000000000e+00
2.164000000000000000e+03,3.442000000000000000e+03,2.049342536926269531e+01,-2.582733154296875000e+00,-5.369542166590690613e-02,4.754363059997558594e+00,-4.264027357101440430e+00,-9.191361963748931885e-01,3.888254381245774738e+01,1.380975856016883085e+01,0.000000000000000000e+00
2.178000000000000000e+03,4.890000000000000000e+02,1.004114246368408203e+01,-1.087226963043212891e+01,-3.035022318363189697e-01,1.845288276672363281e+01,-4.952012538909912109e+00,-2.192041873931884766e-01,3.748076476617382724e+01,1.321064401560138890e+01,0.000000000000000000e+00
2.189000000000000000e+03,7.190000000000000000e+02,3.511331558227539062e+01,-8.282042503356933594e+00,1.604281067848205566e+00,1.275899410247802734e+01,-3.942926883697509766e+00,-1.141257762908935547e+00,3.917220578240063134e+01,2.145880697647764634e+01,0.000000000000000000e+00
2.209000000000000000e+03,3.439000000000000000e+03,2.054098701477050781e+01,-2.654738664627075195e+00,-3.406186774373054504e-01,1.878396224975585938e+01,-5.094703435897827148e+00,-1.009336560964584351e-01,3.375145584040865998e+01,3.235786759669577739e-01,1.000000000000000000e+00
2.214000000000000000e+03,1.960000000000000000e+03,2.705006027221679688e+01,-1.062076449394226074e+00,5.804587602615356445e-01,2.740237998962402344e+01,-2.857028007507324219e+00,1.926831126213073730e+00,3.619994206884021537e+01,2.779472130675297858e+00,0.000000000000000000e+00
2.219000000000000000e+03,1.616000000000000000e+03,4.625560283660888672e+00,-1.604358434677124023e+00,-1.027602672576904297e+00,4.253052234649658203e+00,-4.775276660919189453e+00,-8.647233247756958008e-01,5.401281331569751387e+01,3.156316956908756577e+00,0.000000000000000000e+00
2.227000000000000000e+03,1.626000000000000000e+03,1.295044708251953125e+01,-8.287412643432617188e+00,-1.288452267646789551e+00,1.111948408399309507e+01,-8.437548024313790140e-01,-8.846109083720615773e-01,2.578650017445406917e+01,8.755907855323762590e+00,0.000000000000000000e+00
